provincia,anio,semana_epi,casos_real,pred,horizonte
Misiones,2025,50,0.0,0.2607826762145432,t+4
Misiones,2025,51,0.0,0.0,t+2
Misiones,2025,51,0.0,0.338999714901642,t+4
Misiones,2025,52,0.0,0.0522404276836813,t+2
Misiones,2025,52,0.0,0.4308463076872688,t+4
Misiones,2025,53,0.0,0.0950690746407884,t+2
Misiones,2025,53,0.0,0.5497799758439998,t+4
Misiones,2026,2,,0.62,t+2
Misiones,2026,4,,0.43,t+4
Neuquén,2019,1,0.0,,t+2
Neuquén,2019,2,0.0,,t+2
Neuquén,2019,3,0.0,,t+2
Neuquén,2019,4,0.0,,t+2
Neuquén,2019,5,0.0,,t+2
Neuquén,2019,6,0.0,,t+2
Neuquén,2019,7,0.0,,t+2
Neuquén,2019,8,0.0,,t+2
Neuquén,2019,9,0.0,,t+2
Neuquén,2019,10,0.0,,t+2
Neuquén,2019,11,0.0,,t+2
Neuquén,2019,12,0.0,,t+2
Neuquén,2019,13,0.0,,t+2
Neuquén,2019,14,0.0,,t+2
Neuquén,2019,15,0.0,,t+2
Neuquén,2019,16,0.0,,t+2
Neuquén,2019,17,0.0,,t+2
Neuquén,2019,18,0.0,,t+2
Neuquén,2019,19,0.0,,t+2
Neuquén,2019,20,0.0,,t+2
Neuquén,2019,21,0.0,,t+2
Neuquén,2019,22,0.0,,t+2
Neuquén,2019,23,0.0,,t+2
Neuquén,2019,24,0.0,,t+2
Neuquén,2019,25,0.0,,t+2
Neuquén,2019,26,0.0,,t+2
Neuquén,2019,27,0.0,,t+2
Neuquén,2019,28,0.0,,t+2
Neuquén,2019,29,0.0,,t+2
Neuquén,2019,30,0.0,,t+2
Neuquén,2019,31,0.0,,t+2
Neuquén,2019,32,0.0,,t+2
Neuquén,2019,33,0.0,,t+2
Neuquén,2019,34,0.0,,t+2
Neuquén,2019,35,0.0,,t+2
Neuquén,2019,36,0.0,,t+2
Neuquén,2019,37,0.0,,t+2
Neuquén,2019,38,0.0,,t+2
Neuquén,2019,39,0.0,,t+2
Neuquén,2019,40,0.0,,t+2
Neuquén,2019,41,0.0,,t+2
Neuquén,2019,42,0.0,,t+2
Neuquén,2019,43,0.0,,t+2
Neuquén,2019,44,0.0,,t+2
Neuquén,2019,45,0.0,,t+2
Neuquén,2019,46,0.0,,t+2
Neuquén,2019,47,0.0,,t+2
Neuquén,2019,48,0.0,,t+2
Neuquén,2019,49,0.0,,t+2
Neuquén,2019,50,0.0,,t+2
Neuquén,2019,51,0.0,,t+2
Neuquén,2019,52,0.0,,t+2
Neuquén,2020,1,0.0,,t+2
Neuquén,2020,2,0.0,,t+2
Neuquén,2020,3,0.0,,t+2
Neuquén,2020,4,0.0,,t+2
Neuquén,2020,5,0.0,,t+2
Neuquén,2020,6,1.0,,t+2
Neuquén,2020,7,0.0,,t+2
Neuquén,2020,8,1.0,,t+2
Neuquén,2020,9,0.0,,t+2
Neuquén,2020,10,1.0,,t+2
Neuquén,2020,11,1.0,,t+2
Neuquén,2020,12,0.0,,t+2
Neuquén,2020,13,1.0,,t+2
Neuquén,2020,14,2.0,,t+2
Neuquén,2020,15,0.0,,t+2
Neuquén,2020,16,0.0,,t+2
Neuquén,2020,17,0.0,,t+2
Neuquén,2020,18,0.0,,t+2
Neuquén,2020,19,0.0,,t+2
Neuquén,2020,20,0.0,,t+2
Neuquén,2020,21,0.0,,t+2
Neuquén,2020,22,0.0,,t+2
Neuquén,2020,23,0.0,,t+2
Neuquén,2020,24,0.0,,t+2
Neuquén,2020,25,0.0,,t+2
Neuquén,2020,26,0.0,,t+2
Neuquén,2020,27,0.0,,t+2
Neuquén,2020,28,0.0,,t+2
Neuquén,2020,29,0.0,,t+2
Neuquén,2020,30,0.0,,t+2
Neuquén,2020,31,0.0,,t+2
Neuquén,2020,32,0.0,,t+2
Neuquén,2020,33,0.0,,t+2
Neuquén,2020,34,0.0,,t+2
Neuquén,2020,35,0.0,,t+2
Neuquén,2020,36,0.0,,t+2
Neuquén,2020,37,0.0,,t+2
Neuquén,2020,38,0.0,,t+2
Neuquén,2020,39,0.0,,t+2
Neuquén,2020,40,0.0,,t+2
Neuquén,2020,41,0.0,,t+2
Neuquén,2020,42,0.0,,t+2
Neuquén,2020,43,0.0,,t+2
Neuquén,2020,44,0.0,,t+2
Neuquén,2020,45,0.0,,t+2
Neuquén,2020,46,0.0,,t+2
Neuquén,2020,47,0.0,,t+2
Neuquén,2020,48,0.0,,t+2
Neuquén,2020,49,0.0,,t+2
Neuquén,2020,50,0.0,,t+2
Neuquén,2020,51,0.0,,t+2
Neuquén,2020,52,0.0,,t+2
Neuquén,2020,53,0.0,,t+2
Neuquén,2021,1,0.0,,t+2
Neuquén,2021,2,0.0,,t+2
Neuquén,2021,3,0.0,,t+2
Neuquén,2021,4,0.0,,t+2
Neuquén,2021,5,0.0,,t+2
Neuquén,2021,6,0.0,,t+2
Neuquén,2021,7,0.0,,t+2
Neuquén,2021,8,0.0,,t+2
Neuquén,2021,9,0.0,,t+2
Neuquén,2021,10,0.0,,t+2
Neuquén,2021,11,0.0,,t+2
Neuquén,2021,12,0.0,,t+2
Neuquén,2021,13,0.0,,t+2
Neuquén,2021,14,0.0,,t+2
Neuquén,2021,15,0.0,,t+2
Neuquén,2021,16,0.0,,t+2
Neuquén,2021,17,0.0,,t+2
Neuquén,2021,18,0.0,,t+2
Neuquén,2021,19,0.0,,t+2
Neuquén,2021,20,0.0,,t+2
Neuquén,2021,21,0.0,,t+2
Neuquén,2021,22,0.0,,t+2
Neuquén,2021,23,0.0,,t+2
Neuquén,2021,24,0.0,,t+2
Neuquén,2021,25,0.0,,t+2
Neuquén,2021,26,0.0,,t+2
Neuquén,2021,27,0.0,,t+2
Neuquén,2021,28,0.0,,t+2
Neuquén,2021,29,0.0,,t+2
Neuquén,2021,30,0.0,,t+2
Neuquén,2021,31,0.0,,t+2
Neuquén,2021,32,0.0,,t+2
Neuquén,2021,33,0.0,,t+2
Neuquén,2021,34,0.0,,t+2
Neuquén,2021,35,0.0,,t+2
Neuquén,2021,36,0.0,,t+2
Neuquén,2021,37,0.0,,t+2
Neuquén,2021,38,0.0,,t+2
Neuquén,2021,39,0.0,,t+2
Neuquén,2021,40,0.0,,t+2
Neuquén,2021,41,0.0,,t+2
Neuquén,2021,42,0.0,,t+2
Neuquén,2021,43,0.0,,t+2
Neuquén,2021,44,0.0,,t+2
Neuquén,2021,45,0.0,,t+2
Neuquén,2021,46,0.0,,t+2
Neuquén,2021,47,0.0,,t+2
Neuquén,2021,48,0.0,,t+2
Neuquén,2021,49,0.0,,t+2
Neuquén,2021,50,0.0,,t+2
Neuquén,2021,51,0.0,,t+2
Neuquén,2021,52,0.0,,t+2
Neuquén,2022,1,0.0,,t+2
Neuquén,2022,2,0.0,,t+2
Neuquén,2022,3,0.0,,t+2
Neuquén,2022,4,0.0,,t+2
Neuquén,2022,5,0.0,,t+2
Neuquén,2022,6,0.0,,t+2
Neuquén,2022,7,0.0,,t+2
Neuquén,2022,8,0.0,,t+2
Neuquén,2022,9,0.0,,t+2
Neuquén,2022,10,0.0,,t+2
Neuquén,2022,11,0.0,,t+2
Neuquén,2022,12,0.0,,t+2
Neuquén,2022,13,0.0,,t+2
Neuquén,2022,14,0.0,,t+2
Neuquén,2022,15,0.0,,t+2
Neuquén,2022,16,0.0,,t+2
Neuquén,2022,17,0.0,,t+2
Neuquén,2022,18,0.0,,t+2
Neuquén,2022,19,0.0,,t+2
Neuquén,2022,20,0.0,,t+2
Neuquén,2022,21,0.0,,t+2
Neuquén,2022,22,0.0,,t+2
Neuquén,2022,23,0.0,,t+2
Neuquén,2022,24,0.0,,t+2
Neuquén,2022,25,0.0,,t+2
Neuquén,2022,26,0.0,,t+2
Neuquén,2022,27,0.0,,t+2
Neuquén,2022,28,0.0,,t+2
Neuquén,2022,29,0.0,,t+2
Neuquén,2022,30,0.0,,t+2
Neuquén,2022,31,0.0,,t+2
Neuquén,2022,32,0.0,,t+2
Neuquén,2022,33,0.0,,t+2
Neuquén,2022,34,0.0,,t+2
Neuquén,2022,35,0.0,,t+2
Neuquén,2022,36,0.0,,t+2
Neuquén,2022,37,0.0,,t+2
Neuquén,2022,38,0.0,,t+2
Neuquén,2022,39,0.0,,t+2
Neuquén,2022,40,0.0,,t+2
Neuquén,2022,41,0.0,,t+2
Neuquén,2022,42,0.0,,t+2
Neuquén,2022,43,0.0,,t+2
Neuquén,2022,44,0.0,,t+2
Neuquén,2022,45,0.0,,t+2
Neuquén,2022,46,0.0,,t+2
Neuquén,2022,47,0.0,,t+2
Neuquén,2022,48,0.0,,t+2
Neuquén,2022,49,0.0,,t+2
Neuquén,2022,50,0.0,,t+2
Neuquén,2022,51,0.0,,t+2
Neuquén,2022,52,0.0,,t+2
Neuquén,2023,1,0.0,,t+2
Neuquén,2023,2,0.0,,t+2
Neuquén,2023,3,0.0,,t+2
Neuquén,2023,4,0.0,,t+2
Neuquén,2023,5,0.0,,t+2
Neuquén,2023,6,1.0,,t+2
Neuquén,2023,7,0.0,,t+2
Neuquén,2023,8,0.0,,t+2
Neuquén,2023,9,0.0,,t+2
Neuquén,2023,10,1.0,,t+2
Neuquén,2023,11,2.0,,t+2
Neuquén,2023,12,0.0,,t+2
Neuquén,2023,13,2.0,,t+2
Neuquén,2023,14,3.0,,t+2
Neuquén,2023,15,3.0,,t+2
Neuquén,2023,16,7.0,,t+2
Neuquén,2023,17,0.0,,t+2
Neuquén,2023,18,4.0,,t+2
Neuquén,2023,19,0.0,,t+2
Neuquén,2023,20,2.0,,t+2
Neuquén,2023,21,1.0,,t+2
Neuquén,2023,22,0.0,,t+2
Neuquén,2023,23,0.0,,t+2
Neuquén,2023,24,0.0,,t+2
Neuquén,2023,25,0.0,,t+2
Neuquén,2023,26,0.0,,t+2
Neuquén,2023,27,0.0,,t+2
Neuquén,2023,28,0.0,,t+2
Neuquén,2023,29,1.0,,t+2
Neuquén,2023,30,0.0,,t+2
Neuquén,2023,31,0.0,,t+2
Neuquén,2023,32,0.0,,t+2
Neuquén,2023,33,0.0,,t+2
Neuquén,2023,34,0.0,,t+2
Neuquén,2023,35,0.0,,t+2
Neuquén,2023,36,0.0,,t+2
Neuquén,2023,37,0.0,,t+2
Neuquén,2023,38,0.0,,t+2
Neuquén,2023,39,0.0,,t+2
Neuquén,2023,40,0.0,,t+2
Neuquén,2023,41,0.0,,t+2
Neuquén,2023,42,0.0,,t+2
Neuquén,2023,43,0.0,,t+2
Neuquén,2023,44,0.0,,t+2
Neuquén,2023,45,0.0,,t+2
Neuquén,2023,46,1.0,,t+2
Neuquén,2023,47,2.0,,t+2
Neuquén,2023,48,1.0,,t+2
Neuquén,2023,49,0.0,,t+2
Neuquén,2023,50,1.0,,t+2
Neuquén,2023,51,1.0,,t+2
Neuquén,2023,52,6.0,,t+2
Neuquén,2024,1,3.0,1.50505576345225,t+2
Neuquén,2024,1,3.0,1.638201305803722,t+4
Neuquén,2024,2,5.0,6.156320879574991,t+2
Neuquén,2024,2,5.0,2.108774712541873,t+4
Neuquén,2024,3,5.0,11.809819287317032,t+2
Neuquén,2024,3,5.0,2.809023036304624,t+4
Neuquén,2024,4,6.0,16.973645011483555,t+2
Neuquén,2024,4,6.0,7.448850628991659,t+4
Neuquén,2024,5,2.0,19.946274245365096,t+2
Neuquén,2024,5,2.0,14.086969310004688,t+4
Neuquén,2024,6,4.0,25.36757894028084,t+2
Neuquén,2024,6,4.0,22.648618181925144,t+4
Neuquén,2024,7,2.0,12.570877603271994,t+2
Neuquén,2024,7,2.0,28.51481009409224,t+4
Neuquén,2024,8,2.0,12.376522757180888,t+2
Neuquén,2024,8,2.0,34.45270100320656,t+4
Neuquén,2024,9,6.0,7.608562155332421,t+2
Neuquén,2024,9,6.0,23.66293876700741,t+4
Neuquén,2024,10,7.0,5.309001608870316,t+2
Neuquén,2024,10,7.0,21.76171651966205,t+4
Neuquén,2024,11,7.0,9.268910478625488,t+2
Neuquén,2024,11,7.0,15.226368013858002,t+4
Neuquén,2024,12,22.0,11.773979639265525,t+2
Neuquén,2024,12,22.0,9.77960318177568,t+4
Neuquén,2024,13,20.0,10.691465830852566,t+2
Neuquén,2024,13,20.0,10.720539483632338,t+4
Neuquén,2024,14,38.0,19.319871329448727,t+2
Neuquén,2024,14,38.0,12.965288511659038,t+4
Neuquén,2024,15,20.0,24.73943183804298,t+2
Neuquén,2024,15,20.0,12.046294705436122,t+4
Neuquén,2024,16,13.0,29.13252052617098,t+2
Neuquén,2024,16,13.0,16.7417180868915,t+4
Neuquén,2024,17,4.0,16.671546846354858,t+2
Neuquén,2024,17,4.0,19.17914868928273,t+4
Neuquén,2024,18,6.0,8.430526336156092,t+2
Neuquén,2024,18,6.0,20.97330489289573,t+4
Neuquén,2024,19,3.0,1.6639647437946583,t+2
Neuquén,2024,19,3.0,12.602776837264992,t+4
Neuquén,2024,20,1.0,0.9330722871139508,t+2
Neuquén,2024,20,1.0,5.1192035554957895,t+4
Neuquén,2024,21,1.0,0.5150756377808576,t+2
Neuquén,2024,21,1.0,0.9778708379135592,t+4
Neuquén,2024,22,0.0,0.2293702051746687,t+2
Neuquén,2024,22,0.0,0.3098969023602615,t+4
Neuquén,2024,23,0.0,0.1681668391135941,t+2
Neuquén,2024,23,0.0,0.1311607614823551,t+4
Neuquén,2024,24,0.0,0.0856850351781644,t+2
Neuquén,2024,24,0.0,0.0053768410073897,t+4
Neuquén,2024,25,0.0,0.0501634743398309,t+2
Neuquén,2024,25,0.0,0.0118386561831168,t+4
Neuquén,2024,26,0.0,0.0434528869497055,t+2
Neuquén,2024,26,0.0,0.0,t+4
Neuquén,2024,27,0.0,0.0153499320765364,t+2
Neuquén,2024,27,0.0,0.0,t+4
Neuquén,2024,28,0.0,0.0026424984938869,t+2
Neuquén,2024,28,0.0,0.0,t+4
Neuquén,2024,29,0.0,0.0,t+2
Neuquén,2024,29,0.0,0.0,t+4
Neuquén,2024,30,0.0,0.0,t+2
Neuquén,2024,30,0.0,0.0,t+4
Neuquén,2024,31,0.0,0.0,t+2
Neuquén,2024,31,0.0,0.0,t+4
Neuquén,2024,32,0.0,0.0,t+2
Neuquén,2024,32,0.0,0.0,t+4
Neuquén,2024,33,0.0,0.0,t+2
Neuquén,2024,33,0.0,0.0,t+4
Neuquén,2024,34,0.0,0.0,t+2
Neuquén,2024,34,0.0,0.0,t+4
Neuquén,2024,35,0.0,0.0,t+2
Neuquén,2024,35,0.0,0.0,t+4
Neuquén,2024,36,0.0,0.0,t+2
Neuquén,2024,36,0.0,0.0,t+4
Neuquén,2024,37,0.0,0.0,t+2
Neuquén,2024,37,0.0,0.0,t+4
Neuquén,2024,38,0.0,0.0,t+2
Neuquén,2024,38,0.0,0.0,t+4
Neuquén,2024,39,0.0,0.0,t+2
Neuquén,2024,39,0.0,0.0,t+4
Neuquén,2024,40,0.0,0.0,t+2
Neuquén,2024,40,0.0,0.0,t+4
Neuquén,2024,41,0.0,0.0,t+2
Neuquén,2024,41,0.0,0.0,t+4
Neuquén,2024,42,0.0,0.0,t+2
Neuquén,2024,42,0.0,0.0,t+4
Neuquén,2024,43,0.0,0.0,t+2
Neuquén,2024,43,0.0,0.0,t+4
Neuquén,2024,44,0.0,0.0,t+2
Neuquén,2024,44,0.0,0.0,t+4
Neuquén,2024,45,0.0,0.0,t+2
Neuquén,2024,45,0.0,0.0,t+4
Neuquén,2024,46,0.0,0.0,t+2
Neuquén,2024,46,0.0,0.0,t+4
Neuquén,2024,47,0.0,0.0,t+2
Neuquén,2024,47,0.0,0.0,t+4
Neuquén,2024,48,0.0,0.0,t+2
Neuquén,2024,48,0.0,0.0,t+4
Neuquén,2024,49,0.0,0.0,t+2
Neuquén,2024,49,0.0,0.0,t+4
Neuquén,2024,50,0.0,0.0,t+2
Neuquén,2024,50,0.0,0.0,t+4
Neuquén,2024,51,0.0,0.0,t+2
Neuquén,2024,51,0.0,0.0,t+4
Neuquén,2024,52,0.0,0.0,t+2
Neuquén,2024,52,0.0,0.0,t+4
Neuquén,2025,1,0.0,0.0,t+2
Neuquén,2025,1,0.0,0.0,t+4
Neuquén,2025,2,0.0,0.0094128020736752,t+2
Neuquén,2025,2,0.0,0.0,t+4
Neuquén,2025,3,0.0,0.0333755024176517,t+2
Neuquén,2025,3,0.0,0.0,t+4
Neuquén,2025,4,0.0,0.0516083109046333,t+2
Neuquén,2025,4,0.0,0.0,t+4
Neuquén,2025,5,0.0,0.0417760699656844,t+2
Neuquén,2025,5,0.0,0.0170352839681507,t+4
Neuquén,2025,6,0.0,0.0241856193993038,t+2
Neuquén,2025,6,0.0,0.0346370757305943,t+4
Neuquén,2025,7,1.0,0.0276051794973385,t+2
Neuquén,2025,7,1.0,0.0397111896414822,t+4
Neuquén,2025,8,0.0,0.0154517992594933,t+2
Neuquén,2025,8,0.0,0.033215368612978,t+4
Neuquén,2025,9,0.0,0.2202785738187408,t+2
Neuquén,2025,9,0.0,0.0299480879370288,t+4
Neuquén,2025,10,0.0,0.215409424347196,t+2
Neuquén,2025,10,0.0,0.017082621015294,t+4
Neuquén,2025,11,0.0,0.1756694541034938,t+2
Neuquén,2025,11,0.0,0.1945014064331032,t+4
Neuquén,2025,12,0.0,0.1411524970506483,t+2
Neuquén,2025,12,0.0,0.1677060586986449,t+4
Neuquén,2025,13,1.0,0.1054687666255783,t+2
Neuquén,2025,13,1.0,0.0970401576502083,t+4
Neuquén,2025,14,1.0,0.1019772904306429,t+2
Neuquén,2025,14,1.0,0.0264438051055497,t+4
Neuquén,2025,15,1.0,0.2659606886855477,t+2
Neuquén,2025,15,1.0,0.0,t+4
Neuquén,2025,16,0.0,0.378750501989356,t+2
Neuquén,2025,16,0.0,0.0,t+4
Neuquén,2025,17,0.0,0.4898541546617486,t+2
Neuquén,2025,17,0.0,0.0855734776808971,t+4
Neuquén,2025,18,0.0,0.2870296335997571,t+2
Neuquén,2025,18,0.0,0.221512303069381,t+4
Neuquén,2025,19,0.0,0.1705544015780214,t+2
Neuquén,2025,19,0.0,0.3330735881284892,t+4
Neuquén,2025,20,0.0,0.0983357621048607,t+2
Neuquén,2025,20,0.0,0.1701400134961564,t+4
Neuquén,2025,21,0.0,0.0612932108600213,t+2
Neuquén,2025,21,0.0,0.0454019920074302,t+4
Neuquén,2025,22,0.0,0.0464504887913801,t+2
Neuquén,2025,22,0.0,0.0,t+4
Neuquén,2025,23,0.0,0.0190591686056358,t+2
Neuquén,2025,23,0.0,0.0,t+4
Neuquén,2025,24,0.0,0.0054505066369183,t+2
Neuquén,2025,24,0.0,0.0,t+4
Neuquén,2025,25,0.0,0.0031188606478046,t+2
Neuquén,2025,25,0.0,0.0,t+4
Neuquén,2025,26,0.0,0.0,t+2
Neuquén,2025,26,0.0,0.0,t+4
Neuquén,2025,27,0.0,0.0,t+2
Neuquén,2025,27,0.0,0.0,t+4
Neuquén,2025,28,0.0,0.0,t+2
Neuquén,2025,28,0.0,0.0,t+4
Neuquén,2025,29,0.0,0.0,t+2
Neuquén,2025,29,0.0,0.0,t+4
Neuquén,2025,30,0.0,0.0,t+2
Neuquén,2025,30,0.0,0.0,t+4
Neuquén,2025,31,0.0,0.0,t+2
Neuquén,2025,31,0.0,0.0,t+4
Neuquén,2025,32,0.0,0.0,t+2
Neuquén,2025,32,0.0,0.0,t+4
Neuquén,2025,33,0.0,0.0,t+2
Neuquén,2025,33,0.0,0.0,t+4
Neuquén,2025,34,0.0,0.0,t+2
Neuquén,2025,34,0.0,0.0,t+4
Neuquén,2025,35,0.0,0.0,t+2
Neuquén,2025,35,0.0,0.0,t+4
Neuquén,2025,36,0.0,0.0,t+2
Neuquén,2025,36,0.0,0.0,t+4
Neuquén,2025,37,0.0,0.0,t+2
Neuquén,2025,37,0.0,0.0,t+4
Neuquén,2025,38,0.0,0.0,t+2
Neuquén,2025,38,0.0,0.0,t+4
Neuquén,2025,39,0.0,0.0,t+2
Neuquén,2025,39,0.0,0.0,t+4
Neuquén,2025,40,0.0,0.0,t+2
Neuquén,2025,40,0.0,0.0,t+4
Neuquén,2025,41,0.0,0.0,t+2
Neuquén,2025,41,0.0,0.0,t+4
Neuquén,2025,42,0.0,0.0,t+2
Neuquén,2025,42,0.0,0.0,t+4
Neuquén,2025,43,0.0,0.0,t+2
Neuquén,2025,43,0.0,0.0,t+4
Neuquén,2025,44,0.0,0.0,t+2
Neuquén,2025,44,0.0,0.0,t+4
Neuquén,2025,45,0.0,0.0,t+2
Neuquén,2025,45,0.0,0.0,t+4
Neuquén,2025,46,0.0,0.0,t+2
Neuquén,2025,46,0.0,0.0,t+4
Neuquén,2025,47,0.0,0.0,t+2
Neuquén,2025,47,0.0,0.0,t+4
Neuquén,2025,48,0.0,0.0,t+2
Neuquén,2025,48,0.0,0.0,t+4
Neuquén,2025,49,0.0,0.0,t+2
Neuquén,2025,49,0.0,0.0,t+4
Neuquén,2025,50,0.0,0.0,t+2
Neuquén,2025,50,0.0,0.0,t+4
Neuquén,2025,51,0.0,0.0,t+2
Neuquén,2025,51,0.0,0.0,t+4
Neuquén,2025,52,0.0,0.0,t+2
Neuquén,2025,52,0.0,0.0,t+4
Neuquén,2025,53,0.0,0.0,t+2
Neuquén,2025,53,0.0,0.0,t+4
Neuquén,2026,2,,0.05,t+2
Neuquén,2026,4,,0.0,t+4
Río Negro,2019,1,0.0,,t+2
Río Negro,2019,2,0.0,,t+2
Río Negro,2019,3,0.0,,t+2
Río Negro,2019,4,0.0,,t+2
Río Negro,2019,5,0.0,,t+2
Río Negro,2019,6,0.0,,t+2
Río Negro,2019,7,0.0,,t+2
Río Negro,2019,8,0.0,,t+2
Río Negro,2019,9,0.0,,t+2
Río Negro,2019,10,0.0,,t+2
Río Negro,2019,11,0.0,,t+2
Río Negro,2019,12,0.0,,t+2
Río Negro,2019,13,0.0,,t+2
Río Negro,2019,14,0.0,,t+2
Río Negro,2019,15,0.0,,t+2
Río Negro,2019,16,0.0,,t+2
Río Negro,2019,17,0.0,,t+2
Río Negro,2019,18,0.0,,t+2
Río Negro,2019,19,0.0,,t+2
Río Negro,2019,20,0.0,,t+2
Río Negro,2019,21,0.0,,t+2
Río Negro,2019,22,0.0,,t+2
Río Negro,2019,23,0.0,,t+2
Río Negro,2019,24,0.0,,t+2
Río Negro,2019,25,0.0,,t+2
Río Negro,2019,26,0.0,,t+2
Río Negro,2019,27,0.0,,t+2
Río Negro,2019,28,0.0,,t+2
Río Negro,2019,29,0.0,,t+2
Río Negro,2019,30,0.0,,t+2
Río Negro,2019,31,0.0,,t+2
Río Negro,2019,32,0.0,,t+2
Río Negro,2019,33,0.0,,t+2
Río Negro,2019,34,0.0,,t+2
Río Negro,2019,35,0.0,,t+2
Río Negro,2019,36,0.0,,t+2
Río Negro,2019,37,0.0,,t+2
Río Negro,2019,38,0.0,,t+2
Río Negro,2019,39,0.0,,t+2
Río Negro,2019,40,0.0,,t+2
Río Negro,2019,41,0.0,,t+2
Río Negro,2019,42,0.0,,t+2
Río Negro,2019,43,0.0,,t+2
Río Negro,2019,44,0.0,,t+2
Río Negro,2019,45,0.0,,t+2
Río Negro,2019,46,0.0,,t+2
Río Negro,2019,47,0.0,,t+2
Río Negro,2019,48,0.0,,t+2
Río Negro,2019,49,0.0,,t+2
Río Negro,2019,50,0.0,,t+2
Río Negro,2019,51,0.0,,t+2
Río Negro,2019,52,0.0,,t+2
Río Negro,2020,1,0.0,,t+2
Río Negro,2020,2,0.0,,t+2
Río Negro,2020,3,0.0,,t+2
Río Negro,2020,4,0.0,,t+2
Río Negro,2020,5,0.0,,t+2
Río Negro,2020,6,0.0,,t+2
Río Negro,2020,7,0.0,,t+2
Río Negro,2020,8,0.0,,t+2
Río Negro,2020,9,2.0,,t+2
Río Negro,2020,10,2.0,,t+2
Río Negro,2020,11,0.0,,t+2
Río Negro,2020,12,0.0,,t+2
Río Negro,2020,13,0.0,,t+2
Río Negro,2020,14,0.0,,t+2
Río Negro,2020,15,0.0,,t+2
Río Negro,2020,16,0.0,,t+2
Río Negro,2020,17,0.0,,t+2
Río Negro,2020,18,0.0,,t+2
Río Negro,2020,19,0.0,,t+2
Río Negro,2020,20,0.0,,t+2
Río Negro,2020,21,0.0,,t+2
Río Negro,2020,22,0.0,,t+2
Río Negro,2020,23,0.0,,t+2
Río Negro,2020,24,0.0,,t+2
Río Negro,2020,25,0.0,,t+2
Río Negro,2020,26,0.0,,t+2
Río Negro,2020,27,0.0,,t+2
Río Negro,2020,28,0.0,,t+2
Río Negro,2020,29,0.0,,t+2
Río Negro,2020,30,0.0,,t+2
Río Negro,2020,31,0.0,,t+2
Río Negro,2020,32,0.0,,t+2
Río Negro,2020,33,0.0,,t+2
Río Negro,2020,34,0.0,,t+2
Río Negro,2020,35,0.0,,t+2
Río Negro,2020,36,0.0,,t+2
Río Negro,2020,37,0.0,,t+2
Río Negro,2020,38,0.0,,t+2
Río Negro,2020,39,0.0,,t+2
Río Negro,2020,40,0.0,,t+2
Río Negro,2020,41,0.0,,t+2
Río Negro,2020,42,0.0,,t+2
Río Negro,2020,43,0.0,,t+2
Río Negro,2020,44,0.0,,t+2
Río Negro,2020,45,0.0,,t+2
Río Negro,2020,46,0.0,,t+2
Río Negro,2020,47,0.0,,t+2
Río Negro,2020,48,0.0,,t+2
Río Negro,2020,49,0.0,,t+2
Río Negro,2020,50,0.0,,t+2
Río Negro,2020,51,0.0,,t+2
Río Negro,2020,52,0.0,,t+2
Río Negro,2020,53,0.0,,t+2
Río Negro,2021,1,0.0,,t+2
Río Negro,2021,2,0.0,,t+2
Río Negro,2021,3,0.0,,t+2
Río Negro,2021,4,0.0,,t+2
Río Negro,2021,5,0.0,,t+2
Río Negro,2021,6,0.0,,t+2
Río Negro,2021,7,0.0,,t+2
Río Negro,2021,8,0.0,,t+2
Río Negro,2021,9,0.0,,t+2
Río Negro,2021,10,0.0,,t+2
Río Negro,2021,11,0.0,,t+2
Río Negro,2021,12,0.0,,t+2
Río Negro,2021,13,0.0,,t+2
Río Negro,2021,14,0.0,,t+2
Río Negro,2021,15,0.0,,t+2
Río Negro,2021,16,0.0,,t+2
Río Negro,2021,17,0.0,,t+2
Río Negro,2021,18,0.0,,t+2
Río Negro,2021,19,0.0,,t+2
Río Negro,2021,20,0.0,,t+2
Río Negro,2021,21,0.0,,t+2
Río Negro,2021,22,0.0,,t+2
Río Negro,2021,23,0.0,,t+2
Río Negro,2021,24,0.0,,t+2
Río Negro,2021,25,0.0,,t+2
Río Negro,2021,26,0.0,,t+2
Río Negro,2021,27,0.0,,t+2
Río Negro,2021,28,0.0,,t+2
Río Negro,2021,29,0.0,,t+2
Río Negro,2021,30,0.0,,t+2
Río Negro,2021,31,0.0,,t+2
Río Negro,2021,32,0.0,,t+2
Río Negro,2021,33,0.0,,t+2
Río Negro,2021,34,0.0,,t+2
Río Negro,2021,35,0.0,,t+2
Río Negro,2021,36,0.0,,t+2
Río Negro,2021,37,0.0,,t+2
Río Negro,2021,38,0.0,,t+2
Río Negro,2021,39,0.0,,t+2
Río Negro,2021,40,0.0,,t+2
Río Negro,2021,41,0.0,,t+2
Río Negro,2021,42,0.0,,t+2
Río Negro,2021,43,0.0,,t+2
Río Negro,2021,44,0.0,,t+2
Río Negro,2021,45,0.0,,t+2
Río Negro,2021,46,0.0,,t+2
Río Negro,2021,47,0.0,,t+2
Río Negro,2021,48,0.0,,t+2
Río Negro,2021,49,0.0,,t+2
Río Negro,2021,50,0.0,,t+2
Río Negro,2021,51,0.0,,t+2
Río Negro,2021,52,0.0,,t+2
Río Negro,2022,1,0.0,,t+2
Río Negro,2022,2,0.0,,t+2
Río Negro,2022,3,0.0,,t+2
Río Negro,2022,4,0.0,,t+2
Río Negro,2022,5,0.0,,t+2
